startTime,publishTime,actualGen,forecastGen
2024-01-18T00:30:00,2024-01-17T20:30:00,26954.52,26868.21
2024-01-18T00:30:00,2024-01-17T12:30:00,26954.52,27382.99
2024-01-18T00:30:00,2024-01-17T00:30:00,26954.52,26198.5
2024-01-18T00:30:00,2024-01-16T00:30:00,26954.52,28465.67
2024-01-18T01:00:00,2024-01-18T00:00:00,16341.36,16312.63
2024-01-18T01:00:00,2024-01-17T21:00:00,16341.36,16273.72
2024-01-18T01:00:00,2024-01-17T13:00:00,16341.36,16191.66
2024-01-18T01:00:00,2024-01-17T01:00:00,16341.36,16650.19
2024-01-18T01:00:00,2024-01-16T01:00:00,16341.36,15501.89
2024-01-18T01:30:00,2024-01-18T00:30:00,15586.01,15563.92
2024-01-18T01:30:00,2024-01-17T21:30:00,15586.01,15631.03
2024-01-18T01:30:00,2024-01-17T13:30:00,15586.01,15762.79
2024-01-18T01:30:00,2024-01-17T01:30:00,15586.01,14707.74
2024-01-18T01:30:00,2024-01-16T01:30:00,15586.01,15389.05
2024-01-18T02:00:00,2024-01-18T01:00:00,27834.46,27811.31
2024-01-18T02:00:00,2024-01-17T22:00:00,27834.46,27985.65
2024-01-18T02:00:00,2024-01-17T14:00:00,27834.46,28173.38
2024-01-18T02:00:00,2024-01-17T02:00:00,27834.46,28624.21
2024-01-18T02:00:00,2024-01-16T02:00:00,27834.46,25934.19
2024-01-18T02:30:00,2024-01-18T01:30:00,27182.43,27217.21
2024-01-18T02:30:00,2024-01-17T22:30:00,27182.43,27309.08
2024-01-18T02:30:00,2024-01-17T14:30:00,27182.43,26884.96
2024-01-18T02:30:00,2024-01-17T02:30:00,27182.43,27022.11
2024-01-18T02:30:00,2024-01-16T02:30:00,27182.43,26772.79
2024-01-18T03:00:00,2024-01-18T02:00:00,29193.52,29189.73
2024-01-18T03:00:00,2024-01-17T23:00:00,29193.52,29283.37
2024-01-18T03:00:00,2024-01-17T15:00:00,29193.52,29624.01
2024-01-18T03:00:00,2024-01-17T03:00:00,29193.52,29225.49
2024-01-18T03:00:00,2024-01-16T03:00:00,29193.52,28640.62
2024-01-18T03:30:00,2024-01-18T02:30:00,25001.81,24972.33
2024-01-18T03:30:00,2024-01-17T23:30:00,25001.81,25093.33
2024-01-18T03:30:00,2024-01-17T15:30:00,25001.81,24947.76
2024-01-18T03:30:00,2024-01-17T03:30:00,25001.81,24238.28
2024-01-18T03:30:00,2024-01-16T03:30:00,25001.81,26770.47
2024-01-18T04:00:00,2024-01-18T03:00:00,21089.33,21129.75
2024-01-18T04:00:00,2024-01-18T00:00:00,21089.33,21043.61
2024-01-18T04:00:00,2024-01-17T16:00:00,21089.33,21349.4
2024-01-18T04:00:00,2024-01-17T04:00:00,21089.33,21523.96
2024-01-18T04:00:00,2024-01-16T04:00:00,21089.33,20060.41
2024-01-18T04:30:00,2024-01-18T03:30:00,20515.98,20538.82
2024-01-18T04:30:00,2024-01-18T00:30:00,20515.98,20417.53
2024-01-18T04:30:00,2024-01-17T16:30:00,20515.98,20759.98
2024-01-18T04:30:00,2024-01-17T04:30:00,20515.98,20436.03
2024-01-18T04:30:00,2024-01-16T04:30:00,20515.98,18639.55
2024-01-18T05:00:00,2024-01-18T04:00:00,22988.32,22983.91
2024-01-18T05:00:00,2024-01-18T01:00:00,22988.32,22914.12
2024-01-18T05:00:00,2024-01-17T17:00:00,22988.32,23331.19
2024-01-18T05:00:00,2024-01-17T05:00:00,22988.32,23608.2
2024-01-18T05:00:00,2024-01-16T05:00:00,22988.32,22277.38
2024-01-18T05:30:00,2024-01-18T04:30:00,20610.52,20630.18
2024-01-18T05:30:00,2024-01-18T01:30:00,20610.52,20613.94
2024-01-18T05:30:00,2024-01-17T17:30:00,20610.52,20885.93
2024-01-18T05:30:00,2024-01-17T05:30:00,20610.52,20676.02
2024-01-18T05:30:00,2024-01-16T05:30:00,20610.52,20882.38
2024-01-18T06:00:00,2024-01-18T05:00:00,15890.01,15860.41
2024-01-18T06:00:00,2024-01-18T02:00:00,15890.01,15799.09
2024-01-18T06:00:00,2024-01-17T18:00:00,15890.01,16280.09
2024-01-18T06:00:00,2024-01-17T06:00:00,15890.01,15035.15
2024-01-18T06:00:00,2024-01-16T06:00:00,15890.01,17199.5
2024-01-18T06:30:00,2024-01-18T05:30:00,16803.81,16833.02
2024-01-18T06:30:00,2024-01-18T02:30:00,16803.81,16809.12
2024-01-18T06:30:00,2024-01-17T18:30:00,16803.81,16387.41
2024-01-18T06:30:00,2024-01-17T06:30:00,16803.81,16009.34
2024-01-18T06:30:00,2024-01-16T06:30:00,16803.81,14965.91
2024-01-18T07:00:00,2024-01-18T06:00:00,19804.28,19808.85
2024-01-18T07:00:00,2024-01-18T03:00:00,19804.28,19742.13
2024-01-18T07:00:00,2024-01-17T19:00:00,19804.28,20019.88
2024-01-18T07:00:00,2024-01-17T07:00:00,19804.28,20010.79
2024-01-18T07:00:00,2024-01-16T07:00:00,19804.28,21092.88
2024-01-18T07:30:00,2024-01-18T06:30:00,25210.54,25221.38
2024-01-18T07:30:00,2024-01-18T03:30:00,25210.54,25280.98
2024-01-18T07:30:00,2024-01-17T19:30:00,25210.54,24941.18
2024-01-18T07:30:00,2024-01-17T07:30:00,25210.54,25842.73
2024-01-18T07:30:00,2024-01-16T07:30:00,25210.54,23526.08
2024-01-18T08:00:00,2024-01-18T07:00:00,18706.17,18683.44
2024-01-18T08:00:00,2024-01-18T04:00:00,18706.17,18646.26
2024-01-18T08:00:00,2024-01-17T20:00:00,18706.17,18503.22
2024-01-18T08:00:00,2024-01-17T08:00:00,18706.17,18486.37
2024-01-18T08:00:00,2024-01-16T08:00:00,18706.17,18799.19
2024-01-18T08:30:00,2024-01-18T07:30:00,22546.31,22511.32
2024-01-18T08:30:00,2024-01-18T04:30:00,22546.31,22669.73
2024-01-18T08:30:00,2024-01-17T20:30:00,22546.31,22538.17
2024-01-18T08:30:00,2024-01-17T08:30:00,22546.31,22743.77
2024-01-18T08:30:00,2024-01-16T08:30:00,22546.31,23371.86
2024-01-18T09:00:00,2024-01-18T08:00:00,27933.69,27958.24
2024-01-18T09:00:00,2024-01-18T05:00:00,27933.69,27828.57
2024-01-18T09:00:00,2024-01-17T21:00:00,27933.69,27621.2
2024-01-18T09:00:00,2024-01-17T09:00:00,27933.69,27373.2
2024-01-18T09:00:00,2024-01-16T09:00:00,27933.69,26714.1
2024-01-18T09:30:00,2024-01-18T08:30:00,29920.81,29927.49
2024-01-18T09:30:00,2024-01-18T05:30:00,29920.81,30013.4
2024-01-18T09:30:00,2024-01-17T21:30:00,29920.81,29519.82
2024-01-18T09:30:00,2024-01-17T09:30:00,29920.81,30707.05
2024-01-18T09:30:00,2024-01-16T09:30:00,29920.81,29781.11
2024-01-18T10:00:00,2024-01-18T09:00:00,25422.85,25428.13
2024-01-18T10:00:00,2024-01-18T06:00:00,25422.85,25389.28
2024-01-18T10:00:00,2024-01-17T22:00:00,25422.85,25463.86
2024-01-18T10:00:00,2024-01-17T10:00:00,25422.85,25434.44
2024-01-18T10:00:00,2024-01-16T10:00:00,25422.85,23770.73
2024-01-18T10:30:00,2024-01-18T09:30:00,28689.64,28671.72
2024-01-18T10:30:00,2024-01-18T06:30:00,28689.64,28678.15
2024-01-18T10:30:00,2024-01-17T22:30:00,28689.64,28952.15
2024-01-18T10:30:00,2024-01-17T10:30:00,28689.64,29067.18
2024-01-18T10:30:00,2024-01-16T10:30:00,28689.64,27168.25
2024-01-18T11:00:00,2024-01-18T10:00:00,21361.7,21394.74
2024-01-18T11:00:00,2024-01-18T07:00:00,21361.7,21353.94
2024-01-18T11:00:00,2024-01-17T23:00:00,21361.7,21657.35
2024-01-18T11:00:00,2024-01-17T11:00:00,21361.7,21366.86
2024-01-18T11:00:00,2024-01-16T11:00:00,21361.7,21282.96
2024-01-18T11:30:00,2024-01-18T10:30:00,16192.55,16166.88
2024-01-18T11:30:00,2024-01-18T07:30:00,16192.55,16075.44
2024-01-18T11:30:00,2024-01-17T23:30:00,16192.55,16004.59
2024-01-18T11:30:00,2024-01-17T11:30:00,16192.55,15968.0
2024-01-18T11:30:00,2024-01-16T11:30:00,16192.55,16134.41
2024-01-18T12:00:00,2024-01-18T11:00:00,24893.65,24890.77
2024-01-18T12:00:00,2024-01-18T08:00:00,24893.65,24760.85
2024-01-18T12:00:00,2024-01-18T00:00:00,24893.65,24497.64
2024-01-18T12:00:00,2024-01-17T12:00:00,24893.65,24887.35
2024-01-18T12:00:00,2024-01-16T12:00:00,24893.65,26852.34
2024-01-18T12:30:00,2024-01-18T11:30:00,28528.6,28562.89
2024-01-18T12:30:00,2024-01-18T08:30:00,28528.6,28521.41
2024-01-18T12:30:00,2024-01-18T00:30:00,28528.6,28800.3
2024-01-18T12:30:00,2024-01-17T12:30:00,28528.6,27926.09
2024-01-18T12:30:00,2024-01-16T12:30:00,28528.6,26901.25
2024-01-18T13:00:00,2024-01-18T12:00:00,21192.49,21229.44
2024-01-18T13:00:00,2024-01-18T09:00:00,21192.49,21264.66
2024-01-18T13:00:00,2024-01-18T01:00:00,21192.49,21231.8
2024-01-18T13:00:00,2024-01-17T13:00:00,21192.49,20297.28
2024-01-18T13:00:00,2024-01-16T13:00:00,21192.49,22813.23
2024-01-18T13:30:00,2024-01-18T12:30:00,15145.55,15163.94
2024-01-18T13:30:00,2024-01-18T09:30:00,15145.55,15291.57
2024-01-18T13:30:00,2024-01-18T01:30:00,15145.55,14716.9
2024-01-18T13:30:00,2024-01-17T13:30:00,15145.55,15419.79
2024-01-18T13:30:00,2024-01-16T13:30:00,15145.55,16732.36
2024-01-18T14:00:00,2024-01-18T13:00:00,18549.51,18587.63
2024-01-18T14:00:00,2024-01-18T10:00:00,18549.51,18676.53
2024-01-18T14:00:00,2024-01-18T02:00:00,18549.51,18778.46
2024-01-18T14:00:00,2024-01-17T14:00:00,18549.51,18867.77
2024-01-18T14:00:00,2024-01-16T14:00:00,18549.51,18756.78
2024-01-18T14:30:00,2024-01-18T13:30:00,27832.9,27794.54
2024-01-18T14:30:00,2024-01-18T10:30:00,27832.9,27955.01
2024-01-18T14:30:00,2024-01-18T02:30:00,27832.9,27944.42
2024-01-18T14:30:00,2024-01-17T14:30:00,27832.9,28041.03
2024-01-18T14:30:00,2024-01-16T14:30:00,27832.9,26420.98
2024-01-18T15:00:00,2024-01-18T14:00:00,25677.32,25706.55
2024-01-18T15:00:00,2024-01-18T11:00:00,25677.32,25510.69
2024-01-18T15:00:00,2024-01-18T03:00:00,25677.32,25269.66
2024-01-18T15:00:00,2024-01-17T15:00:00,25677.32,25117.2
2024-01-18T15:00:00,2024-01-16T15:00:00,25677.32,27387.34
2024-01-18T15:30:00,2024-01-18T14:30:00,20955.47,20950.45
2024-01-18T15:30:00,2024-01-18T11:30:00,20955.47,21017.83
2024-01-18T15:30:00,2024-01-18T03:30:00,20955.47,20577.03
2024-01-18T15:30:00,2024-01-17T15:30:00,20955.47,20517.95
2024-01-18T15:30:00,2024-01-16T15:30:00,20955.47,22309.89
2024-01-18T16:00:00,2024-01-18T15:00:00,27118.02,27138.92
2024-01-18T16:00:00,2024-01-18T12:00:00,27118.02,27129.88
2024-01-18T16:00:00,2024-01-18T04:00:00,27118.02,26791.66
2024-01-18T16:00:00,2024-01-17T16:00:00,27118.02,26238.56
2024-01-18T16:00:00,2024-01-16T16:00:00,27118.02,28606.5
2024-01-18T16:30:00,2024-01-18T15:30:00,20621.32,20587.07
2024-01-18T16:30:00,2024-01-18T12:30:00,20621.32,20629.79
2024-01-18T16:30:00,2024-01-18T04:30:00,20621.32,20721.78
2024-01-18T16:30:00,2024-01-17T16:30:00,20621.32,20130.21
2024-01-18T16:30:00,2024-01-16T16:30:00,20621.32,19694.22
2024-01-18T17:00:00,2024-01-18T16:00:00,21027.27,21044.87
2024-01-18T17:00:00,2024-01-18T13:00:00,21027.27,20950.34
2024-01-18T17:00:00,2024-01-18T05:00:00,21027.27,21420.72
2024-01-18T17:00:00,2024-01-17T17:00:00,21027.27,20679.13
2024-01-18T17:00:00,2024-01-16T17:00:00,21027.27,20504.66
2024-01-18T17:30:00,2024-01-18T16:30:00,27520.54,27510.45
2024-01-18T17:30:00,2024-01-18T13:30:00,27520.54,27488.76
2024-01-18T17:30:00,2024-01-18T05:30:00,27520.54,27066.03
2024-01-18T17:30:00,2024-01-17T17:30:00,27520.54,27824.03
2024-01-18T17:30:00,2024-01-16T17:30:00,27520.54,26109.35
2024-01-18T18:00:00,2024-01-18T17:00:00,27282.62,27290.41
2024-01-18T18:00:00,2024-01-18T14:00:00,27282.62,27365.09
2024-01-18T18:00:00,2024-01-18T06:00:00,27282.62,27091.88
2024-01-18T18:00:00,2024-01-17T18:00:00,27282.62,27679.01
2024-01-18T18:00:00,2024-01-16T18:00:00,27282.62,26501.07
2024-01-18T18:30:00,2024-01-18T17:30:00,25299.94,25289.7
2024-01-18T18:30:00,2024-01-18T14:30:00,25299.94,25317.69
2024-01-18T18:30:00,2024-01-18T06:30:00,25299.94,25660.6
2024-01-18T18:30:00,2024-01-17T18:30:00,25299.94,25457.67
2024-01-18T18:30:00,2024-01-16T18:30:00,25299.94,26811.1
2024-01-18T19:00:00,2024-01-18T18:00:00,24054.75,24092.81
2024-01-18T19:00:00,2024-01-18T15:00:00,24054.75,24187.02
2024-01-18T19:00:00,2024-01-18T07:00:00,24054.75,23764.64
2024-01-18T19:00:00,2024-01-17T19:00:00,24054.75,24943.73
2024-01-18T19:00:00,2024-01-16T19:00:00,24054.75,22760.76
2024-01-18T19:30:00,2024-01-18T18:30:00,16570.41,16580.27
2024-01-18T19:30:00,2024-01-18T15:30:00,16570.41,16733.95
2024-01-18T19:30:00,2024-01-18T07:30:00,16570.41,16304.44
2024-01-18T19:30:00,2024-01-17T19:30:00,16570.41,15719.93
2024-01-18T19:30:00,2024-01-16T19:30:00,16570.41,17154.36
2024-01-18T20:00:00,2024-01-18T19:00:00,18003.38,18007.1
2024-01-18T20:00:00,2024-01-18T16:00:00,18003.38,18131.28
2024-01-18T20:00:00,2024-01-18T08:00:00,18003.38,17982.13
2024-01-18T20:00:00,2024-01-17T20:00:00,18003.38,17814.11
2024-01-18T20:00:00,2024-01-16T20:00:00,18003.38,19617.93
2024-01-18T20:30:00,2024-01-18T19:30:00,18285.12,18297.21
2024-01-18T20:30:00,2024-01-18T16:30:00,18285.12,18304.14
2024-01-18T20:30:00,2024-01-18T08:30:00,18285.12,18281.55
2024-01-18T20:30:00,2024-01-17T20:30:00,18285.12,17893.96
2024-01-18T20:30:00,2024-01-16T20:30:00,18285.12,17735.97
2024-01-18T21:00:00,2024-01-18T20:00:00,16406.87,16419.56
2024-01-18T21:00:00,2024-01-18T17:00:00,16406.87,16241.22
2024-01-18T21:00:00,2024-01-18T09:00:00,16406.87,16628.12
2024-01-18T21:00:00,2024-01-17T21:00:00,16406.87,16392.34
2024-01-18T21:00:00,2024-01-16T21:00:00,16406.87,14723.45
2024-01-18T21:30:00,2024-01-18T20:30:00,17609.04,17623.82
2024-01-18T21:30:00,2024-01-18T17:30:00,17609.04,17554.46
2024-01-18T21:30:00,2024-01-18T09:30:00,17609.04,17150.33
2024-01-18T21:30:00,2024-01-17T21:30:00,17609.04,17293.22
2024-01-18T21:30:00,2024-01-16T21:30:00,17609.04,17492.29
2024-01-18T22:00:00,2024-01-18T21:00:00,22126.72,22135.64
2024-01-18T22:00:00,2024-01-18T18:00:00,22126.72,22201.26
2024-01-18T22:00:00,2024-01-18T10:00:00,22126.72,21672.85
2024-01-18T22:00:00,2024-01-17T22:00:00,22126.72,21824.23
2024-01-18T22:00:00,2024-01-16T22:00:00,22126.72,21169.76
2024-01-18T22:30:00,2024-01-18T21:30:00,26808.04,26779.96
2024-01-18T22:30:00,2024-01-18T18:30:00,26808.04,26786.8
2024-01-18T22:30:00,2024-01-18T10:30:00,26808.04,26845.73
2024-01-18T22:30:00,2024-01-17T22:30:00,26808.04,26642.13
2024-01-18T22:30:00,2024-01-16T22:30:00,26808.04,28690.47
2024-01-18T23:00:00,2024-01-18T22:00:00,18293.96,18334.83
2024-01-18T23:00:00,2024-01-18T19:00:00,18293.96,18213.16
2024-01-18T23:00:00,2024-01-18T11:00:00,18293.96,18155.39
2024-01-18T23:00:00,2024-01-17T23:00:00,18293.96,18845.12
2024-01-18T23:00:00,2024-01-16T23:00:00,18293.96,17371.92
2024-01-18T23:30:00,2024-01-18T22:30:00,17589.89,17549.63
2024-01-18T23:30:00,2024-01-18T19:30:00,17589.89,17654.25
2024-01-18T23:30:00,2024-01-18T11:30:00,17589.89,17904.41
2024-01-18T23:30:00,2024-01-17T23:30:00,17589.89,17036.34
2024-01-18T23:30:00,2024-01-16T23:30:00,17589.89,15593.13
2024-01-19T00:00:00,2024-01-18T23:00:00,28170.31,28191.54
2024-01-19T00:00:00,2024-01-18T20:00:00,28170.31,28037.95
2024-01-19T00:00:00,2024-01-18T12:00:00,28170.31,28069.39
2024-01-19T00:00:00,2024-01-18T00:00:00,28170.31,28243.04
2024-01-19T00:00:00,2024-01-17T00:00:00,28170.31,27383.68
2024-01-19T00:30:00,2024-01-18T23:30:00,17125.54,17089.65
2024-01-19T00:30:00,2024-01-18T20:30:00,17125.54,17288.3
2024-01-19T00:30:00,2024-01-18T12:30:00,17125.54,17412.68
2024-01-19T00:30:00,2024-01-18T00:30:00,17125.54,17185.81
2024-01-19T00:30:00,2024-01-17T00:30:00,17125.54,18706.78
2024-01-19T01:00:00,2024-01-19T00:00:00,26430.79,26431.66
2024-01-19T01:00:00,2024-01-18T21:00:00,26430.79,26434.48
2024-01-19T01:00:00,2024-01-18T13:00:00,26430.79,26810.48
2024-01-19T01:00:00,2024-01-18T01:00:00,26430.79,27157.45
2024-01-19T01:00:00,2024-01-17T01:00:00,26430.79,24965.37
2024-01-19T01:30:00,2024-01-19T00:30:00,25798.21,25803.37
2024-01-19T01:30:00,2024-01-18T21:30:00,25798.21,25708.16
2024-01-19T01:30:00,2024-01-18T13:30:00,25798.21,25395.98
2024-01-19T01:30:00,2024-01-18T01:30:00,25798.21,26246.31
2024-01-19T01:30:00,2024-01-17T01:30:00,25798.21,25046.39
2024-01-19T02:00:00,2024-01-19T01:00:00,29917.3,29932.97
2024-01-19T02:00:00,2024-01-18T22:00:00,29917.3,29951.13
2024-01-19T02:00:00,2024-01-18T14:00:00,29917.3,29678.76
2024-01-19T02:00:00,2024-01-18T02:00:00,29917.3,29038.09
2024-01-19T02:00:00,2024-01-17T02:00:00,29917.3,31512.37
2024-01-19T02:30:00,2024-01-19T01:30:00,23900.89,23893.51
2024-01-19T02:30:00,2024-01-18T22:30:00,23900.89,23954.25
2024-01-19T02:30:00,2024-01-18T14:30:00,23900.89,23714.56
2024-01-19T02:30:00,2024-01-18T02:30:00,23900.89,24036.88
2024-01-19T02:30:00,2024-01-17T02:30:00,23900.89,25428.08
2024-01-19T03:00:00,2024-01-19T02:00:00,25909.07,25907.86
2024-01-19T03:00:00,2024-01-18T23:00:00,25909.07,25896.77
2024-01-19T03:00:00,2024-01-18T15:00:00,25909.07,26021.5
2024-01-19T03:00:00,2024-01-18T03:00:00,25909.07,25044.03
2024-01-19T03:00:00,2024-01-17T03:00:00,25909.07,24161.15
2024-01-19T03:30:00,2024-01-19T02:30:00,26704.0,26695.79
2024-01-19T03:30:00,2024-01-18T23:30:00,26704.0,26579.22
2024-01-19T03:30:00,2024-01-18T15:30:00,26704.0,26309.92
2024-01-19T03:30:00,2024-01-18T03:30:00,26704.0,26931.36
2024-01-19T03:30:00,2024-01-17T03:30:00,26704.0,25939.66
2024-01-19T04:00:00,2024-01-19T03:00:00,16071.02,16047.0
2024-01-19T04:00:00,2024-01-19T00:00:00,16071.02,16159.75
2024-01-19T04:00:00,2024-01-18T16:00:00,16071.02,16536.42
2024-01-19T04:00:00,2024-01-18T04:00:00,16071.02,15435.33
2024-01-19T04:00:00,2024-01-17T04:00:00,16071.02,15807.53
2024-01-19T04:30:00,2024-01-19T03:30:00,18334.03,18349.16
2024-01-19T04:30:00,2024-01-19T00:30:00,18334.03,18450.28
2024-01-19T04:30:00,2024-01-18T16:30:00,18334.03,18079.1
2024-01-19T04:30:00,2024-01-18T04:30:00,18334.03,17722.05
2024-01-19T04:30:00,2024-01-17T04:30:00,18334.03,16812.2
2024-01-19T05:00:00,2024-01-19T04:00:00,26669.87,26673.65
2024-01-19T05:00:00,2024-01-19T01:00:00,26669.87,26804.82
2024-01-19T05:00:00,2024-01-18T17:00:00,26669.87,26424.74
2024-01-19T05:00:00,2024-01-18T05:00:00,26669.87,26062.66
2024-01-19T05:00:00,2024-01-17T05:00:00,26669.87,28452.26
2024-01-19T05:30:00,2024-01-19T04:30:00,28261.74,28295.82
2024-01-19T05:30:00,2024-01-19T01:30:00,28261.74,28248.86
2024-01-19T05:30:00,2024-01-18T17:30:00,28261.74,28083.08
2024-01-19T05:30:00,2024-01-18T05:30:00,28261.74,27939.88
2024-01-19T05:30:00,2024-01-17T05:30:00,28261.74,27790.95
2024-01-19T06:00:00,2024-01-19T05:00:00,26611.68,26617.66
2024-01-19T06:00:00,2024-01-19T02:00:00,26611.68,26562.98
2024-01-19T06:00:00,2024-01-18T18:00:00,26611.68,26376.2
2024-01-19T06:00:00,2024-01-18T06:00:00,26611.68,26856.71
2024-01-19T06:00:00,2024-01-17T06:00:00,26611.68,25536.3
2024-01-19T06:30:00,2024-01-19T05:30:00,15815.33,15828.41
2024-01-19T06:30:00,2024-01-19T02:30:00,15815.33,15928.33
2024-01-19T06:30:00,2024-01-18T18:30:00,15815.33,15549.79
2024-01-19T06:30:00,2024-01-18T06:30:00,15815.33,15947.44
2024-01-19T06:30:00,2024-01-17T06:30:00,15815.33,14151.95
2024-01-19T07:00:00,2024-01-19T06:00:00,28828.62,28806.98
2024-01-19T07:00:00,2024-01-19T03:00:00,28828.62,28980.31
2024-01-19T07:00:00,2024-01-18T19:00:00,28828.62,29312.12
2024-01-19T07:00:00,2024-01-18T07:00:00,28828.62,28671.61
2024-01-19T07:00:00,2024-01-17T07:00:00,28828.62,27901.61
2024-01-19T07:30:00,2024-01-19T06:30:00,19684.94,19725.35
2024-01-19T07:30:00,2024-01-19T03:30:00,19684.94,19660.52
2024-01-19T07:30:00,2024-01-18T19:30:00,19684.94,20127.09
2024-01-19T07:30:00,2024-01-18T07:30:00,19684.94,18804.81
2024-01-19T07:30:00,2024-01-17T07:30:00,19684.94,20403.91
2024-01-19T08:00:00,2024-01-19T07:00:00,23724.35,23694.07
2024-01-19T08:00:00,2024-01-19T04:00:00,23724.35,23820.59
2024-01-19T08:00:00,2024-01-18T20:00:00,23724.35,24046.98
2024-01-19T08:00:00,2024-01-18T08:00:00,23724.35,23189.04
2024-01-19T08:00:00,2024-01-17T08:00:00,23724.35,24902.75
2024-01-19T08:30:00,2024-01-19T07:30:00,26643.25,26618.99
2024-01-19T08:30:00,2024-01-19T04:30:00,26643.25,26548.29
2024-01-19T08:30:00,2024-01-18T20:30:00,26643.25,26603.22
2024-01-19T08:30:00,2024-01-18T08:30:00,26643.25,26350.56
2024-01-19T08:30:00,2024-01-17T08:30:00,26643.25,27890.32
2024-01-19T09:00:00,2024-01-19T08:00:00,28653.98,28667.7
2024-01-19T09:00:00,2024-01-19T05:00:00,28653.98,28724.14
2024-01-19T09:00:00,2024-01-18T21:00:00,28653.98,28341.76
2024-01-19T09:00:00,2024-01-18T09:00:00,28653.98,28577.36
2024-01-19T09:00:00,2024-01-17T09:00:00,28653.98,28892.3
2024-01-19T09:30:00,2024-01-19T08:30:00,18248.34,18243.83
2024-01-19T09:30:00,2024-01-19T05:30:00,18248.34,18380.61
2024-01-19T09:30:00,2024-01-18T21:30:00,18248.34,18506.02
2024-01-19T09:30:00,2024-01-18T09:30:00,18248.34,18256.21
2024-01-19T09:30:00,2024-01-17T09:30:00,18248.34,19602.59
2024-01-19T10:00:00,2024-01-19T09:00:00,20707.84,20721.13
2024-01-19T10:00:00,2024-01-19T06:00:00,20707.84,20874.43
2024-01-19T10:00:00,2024-01-18T22:00:00,20707.84,20230.44
2024-01-19T10:00:00,2024-01-18T10:00:00,20707.84,20975.15
2024-01-19T10:00:00,2024-01-17T10:00:00,20707.84,19820.92
2024-01-19T10:30:00,2024-01-19T09:30:00,29629.67,29648.05
2024-01-19T10:30:00,2024-01-19T06:30:00,29629.67,29568.57
2024-01-19T10:30:00,2024-01-18T22:30:00,29629.67,29857.44
2024-01-19T10:30:00,2024-01-18T10:30:00,29629.67,29594.42
2024-01-19T10:30:00,2024-01-17T10:30:00,29629.67,29729.05
2024-01-19T11:00:00,2024-01-19T10:00:00,21712.62,21703.81
2024-01-19T11:00:00,2024-01-19T07:00:00,21712.62,21571.36
2024-01-19T11:00:00,2024-01-18T23:00:00,21712.62,21570.63
2024-01-19T11:00:00,2024-01-18T11:00:00,21712.62,22406.76
2024-01-19T11:00:00,2024-01-17T11:00:00,21712.62,20221.39
2024-01-19T11:30:00,2024-01-19T10:30:00,18836.87,18867.23
2024-01-19T11:30:00,2024-01-19T07:30:00,18836.87,18761.49
2024-01-19T11:30:00,2024-01-18T23:30:00,18836.87,18834.6
2024-01-19T11:30:00,2024-01-18T11:30:00,18836.87,18934.16
2024-01-19T11:30:00,2024-01-17T11:30:00,18836.87,17398.52
2024-01-19T12:00:00,2024-01-19T11:00:00,25001.35,24966.89
2024-01-19T12:00:00,2024-01-19T08:00:00,25001.35,25098.37
2024-01-19T12:00:00,2024-01-19T00:00:00,25001.35,25033.25
2024-01-19T12:00:00,2024-01-18T12:00:00,25001.35,25261.64
2024-01-19T12:00:00,2024-01-17T12:00:00,25001.35,23706.21
2024-01-19T12:30:00,2024-01-19T11:30:00,15451.52,15421.66
2024-01-19T12:30:00,2024-01-19T08:30:00,15451.52,15546.81
2024-01-19T12:30:00,2024-01-19T00:30:00,15451.52,15384.58
2024-01-19T12:30:00,2024-01-18T12:30:00,15451.52,15452.14
2024-01-19T12:30:00,2024-01-17T12:30:00,15451.52,13681.01
2024-01-19T13:00:00,2024-01-19T12:00:00,18536.15,18568.34
2024-01-19T13:00:00,2024-01-19T09:00:00,18536.15,18373.14
2024-01-19T13:00:00,2024-01-19T01:00:00,18536.15,18239.67
2024-01-19T13:00:00,2024-01-18T13:00:00,18536.15,17943.25
2024-01-19T13:00:00,2024-01-17T13:00:00,18536.15,18283.21
2024-01-19T13:30:00,2024-01-19T12:30:00,15032.76,15054.95
2024-01-19T13:30:00,2024-01-19T09:30:00,15032.76,14895.94
2024-01-19T13:30:00,2024-01-19T01:30:00,15032.76,14898.61
2024-01-19T13:30:00,2024-01-18T13:30:00,15032.76,15703.19
2024-01-19T13:30:00,2024-01-17T13:30:00,15032.76,16920.96
2024-01-19T14:00:00,2024-01-19T13:00:00,29962.85,29978.56
2024-01-19T14:00:00,2024-01-19T10:00:00,29962.85,29890.77
2024-01-19T14:00:00,2024-01-19T02:00:00,29962.85,29721.22
2024-01-19T14:00:00,2024-01-18T14:00:00,29962.85,29230.96
2024-01-19T14:00:00,2024-01-17T14:00:00,29962.85,30935.78
2024-01-19T14:30:00,2024-01-19T13:30:00,22422.8,22414.23
2024-01-19T14:30:00,2024-01-19T10:30:00,22422.8,22310.44
2024-01-19T14:30:00,2024-01-19T02:30:00,22422.8,22596.37
2024-01-19T14:30:00,2024-01-18T14:30:00,22422.8,22437.71
2024-01-19T14:30:00,2024-01-17T14:30:00,22422.8,21935.49
2024-01-19T15:00:00,2024-01-19T14:00:00,26465.06,26484.14
2024-01-19T15:00:00,2024-01-19T11:00:00,26465.06,26500.25
2024-01-19T15:00:00,2024-01-19T03:00:00,26465.06,26227.6
2024-01-19T15:00:00,2024-01-18T15:00:00,26465.06,25522.26
